Country,Year,AgriculturalLand,BodyMassIndex_M,BodyMassIndex_F,Cellphones,ChildrenPerWoman,CO2Emissions,DemocracyScore,EnergyUsePerPerson,Exports,Femalesaged25to54labourforceparticipationrate,Forestarea,GDPpercapita,Governmenthealthspendingperpersontotal,Hightotechnologyexports,Hourlycompensation,Imports,IncomePerPerson,Incomeshareofpoorest10pct,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,Literacyrateadulttotal,Literacyrateyouthtotal,Longtermunemploymentrate,Medianage,MedicalDoctors,Murder,Murderedmen,Murderedwomen,Oilconsumptionperperson,Populationgrowth,Populationtotal,Populationdensity,Poverty,Ratioofgirlstoboysinprimaryandsecondaryeducation,Renewablewater,Residentialelectricityuseperperson,Suicideage15to29,Taxrevenue,Teenfertilityrate,TotalGDPUS,TotalhealthspendingperpersonUS,Tradebalance,Trafficdeaths,UrbanpopulationTotal,Urbanpopulationgrowth,YearlyCO2emission
France,2008,53.53503999,25.85329,24.82949,93.35504274,1.973,6.070348368,9,4.113621539,26.94885927,73.50000055,153530,23366.40262,3839.004847,19.97045065,14.85714286,29.05361317,60919.44264,0,0,3.6,2.542074026,68.18519055,81.254,0,0,3.528571401,34.39833333,3.497,0.944694771,1.2456718,0.646075643,1.484371267,0.558432414,62098413,112.599,0,99.575,3750.22,2539.753273,9.569107571,21.67080909,7,1.50E+12,4940.962108,-2.104754036,17.765714,83.7594,1.439577793,376959
French Guiana,2008,0,0,0,0,3.257,3.150988265,0,0,0,67.81428637,0,0,0,0,0,0,12613.36717,0,0,0,0,0,76.009,0,0,0,23.70966667,0,14.31,0,0,0,0,219931,2.444,0,0,1846023.125,0,0,0,104.1333333,0,0,0,0,0,0,693
French Polynesia,2008,12.29508197,30.86752,32.06648,70.74366544,2.156,3.354237465,0,0,3.507315587,58.2714277,1050,11839.28745,0,16.02319771,0,25.01039261,52702.50293,0,0,0,5.06878546,33.87,75.109,0,0,0,20.88066667,1.697,0,0,0,0,1.215487519,264541,66.135,0,106.088,0,0,0,0,51,2094329868,0,-21.50307703,0,51.5636,1.076338862,887.3333333
Gabon,2008,19.9479955,24.0762,25.95121,89.63600885,4.275,1.55484,-4,1.371708807,66.56721409,73.01428659,220000,4161.431603,115.0856925,17.40172346,0,32.00687798,24906.78125,0,0,47.8,14.66683049,6.21,61.43,83.80069,96.6865,0,22.96533333,0.217661317,18.65348244,29.3166275,8.22787571,0,1.856246192,1450310,5.418,0,90.66,232717.08,537.1047381,0,0,88,6035623996,263.3327643,34.56033611,29.35261154,84.9004,2.409952754,2255
Gambia,2008,65.5,21.65029,24.82101,71.27504497,5.798,0.251002329,-5,0.073947633,23.45294726,74.07143075,4610,615.0835921,12.65679575,14.32911413,0,48.28559211,1478.670847,0,0,52.6,4.473146822,6.88,57.588,36.81772659,52.55501678,0,19.64433333,0.038,16.07437325,25.35264969,6.974684238,0,2.77325281,1636107,144.852,0,100.765,11628.825,0,0,0,75,1075628982,26.37122177,-18.646875,25.88965797,55.242,4.061336426,410.6666667
Georgia,2008,36.30738236,25.54942,26.45014,62.7008583,1.788,1.419429779,6,0.685393389,28.61997221,77.08571516,27680,1249.004619,51.83188353,2.687853184,0,58.40357734,8691.31155,2.19,27.93,20.4,9.707409287,10.03356073,73.599,0,0,0,30.42266667,4.302050029,2.019036747,3.515020781,0.709567869,0,-0.107157931,4394018,63.042,32.21,96.659,11877.718,617.9255518,3.2501185,23.80935867,44,5475261546,261.8769209,-29.78360513,8.842691358,52.6332,-0.003747665,6237
Germany,2008,48.53856524,27.16509,25.73903,127.9450964,1.368,9.537169835,10,4.068953992,48.15223543,68.5142855,110760,25620.07539,3611.940942,13.30471851,28.44666672,41.83765866,66314.48792,3.219357357,22.06920984,3.6,0.773766488,78.34689488,80.06,0,0,3.899999976,37.04633333,3.531,0.8902439,1.026431525,0.752194525,1.43432084,-0.190142845,82475271,231.009,0,97.941,1937.875,1693.891898,8.815101,11.86150861,10,2.10E+12,4718.159173,6.232112539,9.63529625,73.631,-0.065117348,786580.6667
Ghana,2008,68.11989101,22.84247,24.33014,49.7349659,4.188,0.366600849,8,0.385049357,25.02942973,84.52857208,60940,336.3518402,39.76349477,1.429704729,0,44.48471928,2782.374066,2.805,28.665,53.6,20.20210176,4.27,60.051,57.89747287,70.66306259,0,17.89533333,0.11,14.09178352,20.10413933,8.094996452,0,2.400350372,23264176,97.53,78.34,95.819,4398.64,97.24649212,0,13.89595262,69,7816530776,68.51149554,-19.45528955,24.61300278,49.8066,3.824309565,8528.666667
Gibraltar,2008,0,0,0,0,0,14.39774189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900970079,29287,4881.167,0,0,0,997.5173006,0,0,21.8,0,0,0,0,0,0,421.6666667
Greece,2008,63.84018619,26.33786,24.92026,122.2066583,1.459,8.661884969,10,2.706980292,24.13023643,54.31428528,36010,14711.61049,1845.335169,9.31395472,7.442857027,38.55507109,54512.93474,2.546764817,26.04365412,4.1,4.720160003,38.3859944,79.89,0,0,4.599999984,33.817,6.043,0.893483036,1.311824482,0.492079418,1.897836192,0.395286138,11291807,85.572,0,97.19722222,7774.0855,1690.718434,1.976162,20.35932235,12,1.65E+11,3078.408214,-14.41034919,16.36871091,60.8578,0.692484694,97808.33333
Greenland,2008,0.572542332,26.01359,26.68019,97.3812307,2.247,10.04355892,0,0,0,0,2,21937.29475,0,14.3616385,0,0,75739.79102,0,0,0,-23.48173174,63.92298573,0,0,0,0,0,1.152365387,0,0,0,0,-0.402186877,57317,0.026,0,0,11663837.37,0,0,0,53.2,1235683939,0,0,0,83.773,-0.037443377,575.6666667
Grenada,2008,35.29411765,25.17988,27.31948,57.86758964,2.282,2.368487864,0,0.722268313,22.80187018,0,170,6487.66739,213.8970216,11.05681048,0,54.47435273,18597.69525,0,0,12.2,7.151139968,23.18,72.064,0,0,0,18.746,0.422007407,4.71316433,2.688266277,6.539279461,0,0.342844786,103723,301.52,0,93.056,0,0,0,21.71609024,41,614414707.2,474.0900717,-32.83971861,3.693677187,38.1942,1.156214325,245.6666667
Guadeloupe,2008,0,0,0,0,2.132,3.81770775,0,0,0,74.19999967,0,0,0,0,0,0,8036.522201,0,0,0,0,0,79.548,0,0,0,24.62866667,0,2.218,0,0,0,0,455247,267.007,0,0,0,0,0,0,26.7,0,0,0,0,0,0,1738
Guam,2008,35.18518519,0,0,10.18349062,2.529,0,0,0,0,60.29999978,260,0,0,0,0,0,0,0,0,0,0,48.41870215,77.505,0,0,0,23.531,0,0,0,0,0,1.263517463,175538,319.741,0,0,0,0,0,0,51,0,0,0,0,93.1456,1.278763575,0
Guatemala,2008,39.36170213,25.29947,26.84324,109.1871167,4.119,0.911923193,8,0.595795468,24.71826452,33.45714324,42080,1892.332607,68.5392064,4.202769097,0,39.40697228,10523.42124,1.14,44.49,30.1,9.440697064,8.3,70.488,0,0,0,17.34266667,0.304734637,28.74562989,52.97452178,5.103509333,0,2.454894662,13690846,125.732,32.3,93.693,15679.7535,187.3248822,3.628157233,11.27381312,106,25907634307,198.5067007,-14.68870777,7.637175333,48.4656,3.348579366,12485
Guernsey,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49241.93062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,2008,57.95214065,22.52449,22.45206,28.7683686,5.343,0.1269644,-1,0,34.93271676,89.38571276,69040,398.9990312,3.60337113,0.117730555,0,38.63635161,1941.803749,0,0,75,14.10684796,0.92,54.495,20.55374866,27.71638722,0,18.41033333,0.080117347,20.49188805,32.37772369,8.70702076,0,1.959537216,9559110,38.881,0,76.89,46346.63,0,0,0,153,5404776604,25.97621308,-5.305472505,34.41266632,34.1188,3.211820845,1213.666667
Guinea-Bissau,2008,57.9658606,21.64338,22.92809,34.40437432,5.247,0.19420944,6,0.064140142,11.92000808,59.31428637,21200,157.7455097,5.07197533,3.933057458,0,42.67262548,1164.875067,0,0,89.6,10.46117117,2.354888711,53.1,41.3577676,59.49284785,0,19.31,0.045,21.19964027,35.73907852,7.488048553,0,2.054730676,1453757,40.242,0,54.219,40031.735,0,0,0,108,229323638.9,33.13959396,-30.7526174,30.98948479,41.75,3.830890461,282.3333333
Guyana,2008,8.509017018,23.68465,26.47019,59.57718294,2.743,2.073415312,6,0.644039675,77.27465968,45.25714329,152050,1126.971645,139.3928285,0.110721162,0,83.84955007,7339.569213,0,0,31.9,9.020371708,18.2,65.317,0,0,0,19.47566667,0.29994435,17.64661023,35.48856735,11.97544003,0,0.201112714,751578,3.496,0,105.198,331548.43,0,0,0,65,847007094.8,153.5078345,-8.953444673,29.0024929,28.3098,0.203232143,1558.333333
Haiti,2008,64.22351234,23.66302,23.27785,32.86658672,3.5,0.250059947,5,0.284842588,12.73115448,49.41428593,1090,390.2099781,8.92405727,5.945330015,0,44.19130851,2383.672237,0,0,61.6,12.89485194,7.6,60.911,0,0,0,19.36,0.118163118,6.842729568,12.03512859,2.073843479,0,1.322122347,9736332,350.859,0,0,2384.53205,9.192394708,0,0,45,3799503074,35.33440734,-31.46015404,8.17910099,48.8268,4.614950444,2434.666667
Holy See,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1022.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,2008,28.4565198,25.10872,26.73191,85.04628809,3.273,1.165361358,7,0.636409173,51.32528053,45.15714264,63920,1440.680055,70.81831128,1.730701557,0,84.4236886,7241.998427,1.05,41.95,22.5,7.790484515,9.6,72.235,0,0,0,17.27866667,0.542752348,26.43181038,46.72481537,7.086993694,0,1.990487083,7302742,65.152,32.61,107.337,26149.71655,278.739635,0,16.13051871,92,10520914743,115.6885845,-33.09840808,14.56089497,50.4058,3.159059438,8510.333333
Hong Kong China,2008,0,0,0,0,0,0,0,0,0,0,0,35210.31049,0,0,0,0,81542.74562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,2008,64.61332441,27.11568,25.97839,121.9746762,1.333,5.452865858,10,2.635779983,81.65984188,73.95714242,19070,5947.158309,794.0160016,23.30431461,3.709999959,81.20562055,35844.54335,3.53,24.14,6.2,5.275909336,55.9090561,73.48,98.94412763,99.18659282,3.249999941,34.98,3.097,2.344354154,3.055410769,1.700883769,0.77211016,-0.175097367,10021886,107.725,0.34,98.316,10023.3,1154.179932,8.878175,23.67244063,20,59698693168,1118.725978,0.45422133,13.369024,67.925,0.593398249,54648
Iceland,2008,22.75311721,27.20687,26.02599,108.4515203,2.118,7.140573262,0,16.86846831,44.39983918,83.64285823,180,37927.11904,4117.228351,40.74828151,0,47.11891975,75843.90701,0,0,2.1,11.83592812,89.06540354,81.846,0,0,0.350000002,28.379,3.934,1.181503776,1.201045036,0.791874349,3.051508694,1.859572171,310666,3.016,0,101.902,732369.955,2826.044873,0,24.30172447,15,12048292689,4929.152945,-2.768206271,7.507259369,93.3892,1.98536172,2218.333333
India,2008,60.44282404,20.95956,21.31478,29.1292787,2.643,1.513182716,9,0.525737715,23.60124526,40.94285747,653900,689.2731963,11.92058097,6.777733191,0,28.91185738,5211.54185,0,0,50.7,8.664642299,4.38,65.07,0,0,0,20.94266667,0.410796273,6.542599678,8.605556488,4.424062729,0.113372339,1.428626953,1190863679,362.266,83.77,94.85,2708.9435,110.7054664,0,10.84010151,84,8.21E+11,43.12475092,-5.110053106,20.98031998,30.252,2.555539901,1801994.333
Indonesia,2008,28.70438349,21.85576,22.98693,59.83296554,2.479,1.755512403,8,0.795563971,29.80828417,55.12857165,994090,1052.433389,24.80030645,10.90277203,0,28.75311546,7373.206108,0,0,29.9,18.14975247,7.917479385,69.705,92.19230071,99.46010544,0,21.42266667,0.110939298,9.675540924,15.62002659,3.935049295,0.244124525,1.065195906,234951154,123.362,54.4,97.983,18750.205,221.9614614,0,13.03621003,45,2.47E+11,53.36093578,1.055168703,24.69155693,48.3292,2.728893119,412459.6667
Iran,2008,29.65460072,25.31003,27.23608,59.48322276,1.88,8.025001472,-6,2.819203221,20.30455246,27.19999995,110750,2148.230421,128.0676512,1.236179227,0,20.76813065,23358.3786,0,0,18.3,17.40044738,10.24,72.445,85.01876698,98.65569605,0,19.30233333,0.465580952,2.772690535,4.368893623,1.17791903,1.151864361,1.188108258,72289291,43.86,0,79.13516667,3414.55785,753.2098022,0,7.556701809,29,1.55E+11,276.5624408,-0.463578199,59.52505112,68.386,1.592516264,580121.6667
Iraq,2008,21.60642019,26.71017,28.41117,58.78045692,4.343,3.790588886,0,0.942801998,0,16.11428574,8180,743.6913386,119.9536694,0,0,0,6993.368385,0,0,31,31.86406898,0.988165135,68.659,74.05220113,84.79680343,0,17.89833333,0.472138025,8.52824688,15.20785809,1.805670023,0,3.023599714,29821136,68.036,0,69.683125,5417.3735,318.9452756,0,0,96,22443334374,160.7317652,0,117.9309311,66.7384,2.827267957,113039.6667
Ireland,2008,60.9667586,27.65325,26.62176,115.972488,2.002,9.970978507,10,3.37930507,83.43857135,49.21428626,6350,30130.64042,4019.968481,25.72634234,12.40142863,74.38023829,76327.82359,2.910120091,27.23060286,3.8,-2.332125516,64.26494271,79.94,0,0,7.080000209,29.57166667,3.187,0.574879736,0.825454157,0.32388175,2.07472502,1.565670641,4352866,61.942,0,102.983,15932.455,2051.802338,14.66579,23.30477637,18,1.33E+11,5241.043435,9.05820227,12.03358407,61.3296,2.030145429,43402.33333
Isle of Man,2008,73.68421053,0,0,0,0,0,0,0,0,0,30,15249.67485,0,0,0,0,27265.38765,0,0,0,3.995422944,0,0,0,0,0,0,0,0,0,0,0,0.730060113,81798,143.003,0,0,0,0,0,0,0,1126916985,0,0,0,50.8328,0.493485229,0
Israel,2008,23.79852126,27.13151,27.30192,126.6439604,2.916,9.771644199,10,3.130975263,40.27547052,60.81428582,1530,21941.10572,1251.194187,11.11546355,8.017142808,41.55197617,52072.78469,0,0,3.9,1.315560398,57.63095479,80.836,0,0,0,25.68266667,3.30922722,1.9552775,2.850597875,1.067884938,0,1.776579106,7092324,320.268,0,101.183,473.919,2342.435248,6.42880675,25.41191334,14,1.60E+11,2073.08313,-1.558319773,9.125408375,91.701,1.84312178,69303.66667
Italy,2008,49.11606718,26.4802,24.79289,150.8411572,1.392,7.468942285,10,2.941635988,28.45625134,53.54285649,83690,19903.45694,2690.768796,6.404881289,14.99857139,29.28830866,55901.90409,2.303302632,26.80495528,3.5,2.533158422,44.57413393,81.236,0,0,6.116666674,35.37966667,4.242,1.359276861,2.133996447,0.60613615,1.350843248,0.766549688,59891479,198.765,0,98.695,3435.035,1176.385457,4.064277615,22.39236717,7,1.19E+12,3471.678586,-0.832057326,16.14674558,67.9672,0.952694888,447326
Jamaica,2008,41.45891043,24.00421,27.22601,100.1117899,2.387,4.391456474,9,1.58665972,41.9356394,83.92857143,3410,3188.923399,145.813855,0.431792942,0,69.1895082,14548.04347,2.22,33.86333333,16.2,12.86121928,23.89053855,72.36,0,0,4.199999968,21.056,0.758742156,37.65297318,64.79989624,11.83885765,0,0.425135826,2720282,247.501,9.196666667,100.257,4392.62365,368.4346061,0,26.23059944,76,10121988641,272.3255776,-29.21847637,14.00629807,52.006,0.411676746,11946
Japan,2008,12.69684499,23.50004,21.87088,87.23798653,1.343,9.542690492,10,3.878907112,17.71116378,63.5,248760,40433.00131,2627.896816,17.3143381,14.94000012,17.39928577,62159.34159,0,0,2.5,-1.2652014,74.71545815,82.81,0,0,0.714285736,33.17933333,1.418333333,1.169315007,1.451815136,0.8990785,1.752730997,-0.052224332,126544640,334.887,0,100.002,3734.715,2257.572233,17.62827,9.22614327,5,5.16E+12,3253.102022,0.145843114,11.31191057,88.7158,0.981781221,1207576.333
Jersey,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,2008,11.01541251,27.47362,29.21801,90.84642856,3.586,3.662935399,-3,1.221526525,56.50591605,16.21428571,980,2497.539317,203.9407889,0.916781394,0,84.71571397,10074.33231,2.41,34.93,18.4,19.86802656,23.2462236,73.074,0,0,0,17.525,1.080417886,7.423037052,12.69765282,1.789406419,0,2.18368359,5848952,65.467,2.11,102.486,392.01935,719.4765302,0,17.12255684,26,14453260027,329.5521428,-30.01491528,27.1492939,81.9546,2.500457457,21424.33333
Kazakhstan,2008,76.97151535,26.29078,26.65065,95.24269826,2.51,14.65439865,-6,4.479042266,57.24992623,88.42857143,33650,2380.085304,192.8559922,21.92647685,0,37.14355081,20954.36549,3.37,23.405,23,20.93653821,10.98690864,65.801,0,0,0,24.705,3.7,15.2020838,18.93376,5.0644404,0.69579412,1.21835923,15655345,5.745,0.89,98.994,6671.906,484.098988,32.87482,12.66099413,29,37305454672,329.8068498,20.10637542,16.820944,54.1268,0.854323457,229419.6667
Kenya,2008,47.79140458,21.59258,23.06181,42.39603637,4.761,0.266308378,7,0.461009577,27.60697712,82.5,35820,456.2504868,13.09886831,4.150339903,0,41.67450986,2872.197338,1.24,47.87,55.1,13.41069588,8.67,57.648,82.22907531,92.52817587,0,16.53433333,0.115467356,26.34147644,43.63883591,9.791102409,0,2.555218074,38455418,66.261,59.32,95.841,1881.425,41.18000321,0,18.77560934,100,17526052449,32.99259206,-14.11608618,31.48476219,22.8126,4.231427589,10241
Kiribati,2008,41.97530864,29.2384,31.30769,1.035925911,3.133,0.531775301,0,0.088497533,24.69623953,0,120,743.1437139,144.280328,0,0,74.92580263,6350.558688,0,0,49.6,4.536134004,7,67.294,0,0,0,0,0.368185124,6.451722145,13.09251022,0,0,1.554513882,96532,132.964,0,106.948,0,0,0,0,70.8,75173029.04,171.1082454,-50.22956268,5.257735729,43.7046,1.671732696,51.33333333
Kuwait,2008,8.47362514,29.17211,31.16186,114.0737677,2.681,31.29474707,-7,10.93506507,66.75921252,43.81428528,50,25308.08492,873.8055228,0.299238502,0,25.68327874,91241.19279,0,0,9.8,15.84701933,42,73.812,93.90620595,98.64335095,0,24.066,1.284351796,1.840899715,2.545080264,0.970612088,5.993684543,4.024946784,2548351,143.021,0,105.15,16.8605,8362.567977,1.966554,0.867695231,14,64493883523,1116.629404,40.45660274,35.2272789,98.216,4.038183793,79750
Kyrgyzstan,2008,55.92805005,24.74743,25.68361,0,2.815,0,3,0,0,80.64285714,8580,0,0,3.045207635,0,92.55712613,4036.401098,4.35,23.595,0,0,0,66.816,0,0,0,22.42333333,0,10.2543946,16.1430874,4.6574392,0,0,5204104,0,0,0,4595.628,428.3123071,11.584972,16.50850648,34,0,0,-39.00817003,15.9566132,0,0,0
Lao,2008,0,0,0,0,0,0,0,0,0,0,0,490.2975328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,2008,29.34555395,26.45693,25.61513,101.2069401,1.501,3.341848663,8,1.978958507,42.81595421,88.71428462,32410,6055.664808,608.6408763,6.953299326,0,56.46459725,31974.02003,3.25,23.8,9,14.38327941,63.55282048,71.635,99.74656994,99.7502644,10,35.02033333,3.521199999,9.617080714,14.63469057,5.080506286,0,-0.44058075,2271198,35.158,0.37,99.599,13572.1018,904.6694454,17.31209,15.01090422,17,13722705688,974.2990638,-13.64864304,25.07981,67.8296,-0.52428496,7590
Lebanon,2008,67.15542522,27.20117,27.70471,34.24595894,1.57,4.086476446,7,1.301907526,24.42827214,31.54285703,1310,5895.082206,241.0183276,2.440315858,0,53.46565222,24033.9665,0,0,9.7,9.859347698,22.53,78.392,0,0,0,22.17833333,0.777781188,2.730708599,4.437838078,1.171588182,0,0.771958113,4166915,400.665,0,103.402,1588.11785,913.8456602,0,15.89402139,16,24564306468,555.7630181,-29.03738009,44.47524643,86.9096,0.902293295,17028
Lesotho,2008,77.7997365,21.90157,26.78052,27.88439663,3.335,0,8,0.013678514,56.27882293,75.17143031,420,465.6937471,46.44791055,0.216686282,0,121.0069136,3250.937206,0,0,82.1,13.24571843,3.58,45.825,86.25443487,90.92690279,0,17.98566667,0.04171364,16.20858765,28.85928345,6.637527943,0,1.005502692,2127412,70.084,0,105.408,2321.1411,0,0,58.85826899,71,990722465.9,66.26062832,-64.72809066,17.26665115,25.4186,3.855485099,0
Liberia,2008,27.09717608,21.89537,23.21679,23.36029368,5.19,0.157352183,6,0,34.36582383,59.32857132,46290,228.1123148,9.06686013,0,0,172.6076555,875.4272023,0,0,67.6,7.436566201,0.53,58.132,43.44244808,59.4234118,0,17.89033333,0.014,21.49711037,37.19126892,6.153287411,0,5.081578438,3658460,32.85,0,53.836,134953.18,0,0,0.318976728,139,834546393.2,27.47533374,-141.507177,34.08774567,47.101,5.827437072,575.6666667
Libya,2008,8.837537084,26.54164,29.19874,119.993024,2.637,9.818330238,-7,3.979385718,67.3843117,23.89999962,2170,7865.254376,329.5527533,0,0,27.46565866,23574.96886,0,0,16.2,25.37281917,9,74.291,73.14033167,94.48668532,0,19.00166667,0.911721463,3.154995918,5.510257244,0.550248444,0,2.079601767,6149620,3.495,0,76.188,204.195,846.0149226,0,0,3,48368325616,468.6251688,39.91865304,24.51953506,77.2834,2.260658238,60379
Liechtenstein,2008,37.5,0,0,95.71802596,0,0,0,0,0,0,70,83186.91152,0,0,0,0,185214.4869,0,0,1.76,-5.064789789,70,0,0,0,0,0,0,0,0,0,0,0.72047439,35521,222.006,0,102.303,0,0,0,0,6.4,2954882284,0,0,0,14.5612,0.332523665,0
Lithuania,2008,42.63603,26.86102,26.01424,149.4922166,1.417,4.502848733,10,2.808395484,59.87738738,88.81428637,20200,6041.40902,676.4639561,11.14479194,0,71.69031005,34890.31151,3.42,23.98,6.6,9.772840809,55.24769127,71.84,0,0,8.5,32.013,3.664,8.186156,12.520472,4.2299856,0.911870026,-0.519861403,3359799,51.452,0.44,99.503,6741.92,758.8587192,28.48722,17.38423006,19,20287746250,934.4067148,-11.81292267,21.927296,66.8546,-0.410310073,15128.66667
Luxembourg,2008,50.57915058,27.43404,26.09326,145.2398512,1.626,21.89691052,0,8.609796378,181.7796984,53.81428637,870,54881.98403,6770.178177,6.419478995,16.65428564,142.5689399,147997.421,3.495805706,23.77205419,2.2,4.403735765,81.91548476,79.563,0,0,0.633333333,35.85866667,1.710833333,1.551235814,1.11301744,1.359734416,0,1.787496632,486781,188.237,0,101.961,8428.74,1566.106139,0,23.67068426,9,27270323848,8054.816359,32.08677241,11.499053,84.6828,2.085047616,10659
Macao  China,2008,0,0,0,0,0,0,0,0,0,0,0,27656.90664,0,0,0,0,93569.14302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,2008,70.2359253,21.40347,20.73501,24.73738484,4.794,0.099422148,7,0,26.59250237,88.12857165,131220,265.3663611,14.86741267,0.66280763,0,57.01813555,2178.176419,2.02,37.02,46.9,8.882926446,1.65,62.503,70.68616958,70.23622047,0,17.87733333,0.170529716,14.55940342,22.98947334,6.433015347,0,2.937869572,19546282,33.296,94.3,96.624,36283.535,0,0,13.0043873,132,5186794028,21.642137,-30.42563319,23.91659546,30.6836,4.989831466,1943.333333
Malawi,2008,58.0398812,22.03468,22.91455,10.76523981,5.781,0.082469881,6,0,28.18877426,86.29999869,35670,165.6965065,13.25724954,1.877728848,0,51.3472402,1538.852192,3.02,31.85,58.8,9.163705442,0.7,51.868,0,0,0,16.78866667,0.019,25.08997154,42.86076736,8.541779518,0,3.01321058,14005113,118.203,90.45,99.367,2684.066,0,0,0,116,2375260856,21.2317324,-21.7519382,25.79216957,15.3474,3.652491118,1155
Malaysia,2008,23.95373611,24.73069,25.44832,100.7671876,2.052,7.612377493,6,2.654580895,99.49983635,49.92857143,215910,5057.826663,169.1080758,39.92064858,0,80.02468576,25939.34829,2.053333333,34.69,7,10.33636943,55.8,74.138,79.10204483,92.60321833,0,20.298,0.941,5.67233893,17.94394112,2.321380615,0.792699646,1.652979767,27502008,83.378,10.44333333,101.1765,40615.21,767.9703238,0,15.20562976,13,1.40E+11,306.3530623,23.15729896,16.94842148,70.2336,2.92279716,209355.6667
Maldives,2008,26.66666667,23.21991,26.4132,141.6065299,2.382,3.15853574,0,0.859141958,95.34091331,32.98571396,10,3874.825542,315.6693918,0,0,87.80555944,11308.05161,0,0,14.1,9.338464301,23.2,75.813,96.32649558,98.1701231,0,19.58333333,0.8485,1.145825029,1.862631083,2.753256798,0,1.339416036,307632,1032.322,0,100.923,183.3695,0,0,14.69653583,12,1212071918,454.9905731,-29.03757508,29.66745758,37.4964,4.726591652,971.6666667
Mali,2008,33.19237168,21.78881,23.07655,23.77987813,6.817,0.041078867,7,0,16.77448095,41.47142901,132810,262.7028131,15.63293527,1.470042334,0,30.09402872,2156.976903,0,0,87.9,8.807785888,1.57,52.918,9.433807008,19.64622759,0,18.26866667,0.049,23.46518135,41.58291245,7.839009285,0,3.084458236,14459990,11.659,0,79.361,16021.36,0,0,13.27436749,183,3798680051,33.62161099,-13.31954777,34.49703979,33.0038,5.032172437,594
